VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Canada,2019,360,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Canada,2020,360,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Canada,2021,360,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Central African Republic,2019,56,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Central African Republic,2020,56,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Central African Republic,2021,56,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Chad,2019,10,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Chad,2020,10,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Chad,2021,10,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Chile,2019,140,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Chile,2020,140,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Chile,2021,140,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,China,2019,727.9,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,China,2020,727.9,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,China,2021,727.9,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Colombia,2019,510,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Colombia,2020,510,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Colombia,2021,510,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Comoros,2019,0,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Comoros,2020,0,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Comoros,2021,0,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Congo,2019,122,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Congo,2020,122,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Congo,2021,122,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Costa Rica,2019,37.31,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Costa Rica,2020,37.31,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Costa Rica,2021,37.31,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Croatia,2019,0.5,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Croatia,2020,0.5,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Croatia,2021,0.5,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Cuba,2019,0,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Cuba,2020,0,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Cuba,2021,0,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Cyprus,2019,0.19,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Cyprus,2020,0.19,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Cyprus,2021,0.19,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Czechia,2019,1.43,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Czechia,2020,1.43,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Czechia,2021,1.43,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Côte d'Ivoire,2019,35,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Côte d'Ivoire,2020,35,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Côte d'Ivoire,2021,35,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Democratic People's Republic of Korea,2019,12,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Democratic People's Republic of Korea,2020,12,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Democratic People's Republic of Korea,2021,12,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Democratic Republic of the Congo,2019,420,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Democratic Republic of the Congo,2020,420,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Democratic Republic of the Congo,2021,420,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Denmark,2019,2,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Denmark,2020,2,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Denmark,2021,2,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Djibouti,2019,0.015,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Djibouti,2020,0.015,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Djibouti,2021,0.015,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Dominican Republic,2019,4.161,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Dominican Republic,2020,4.161,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Dominican Republic,2021,4.161,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Ecuador,2019,123.6,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Ecuador,2020,123.6,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Ecuador,2021,123.6,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Egypt,2019,0,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Egypt,2020,0,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Egypt,2021,0,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,El Salvador,2019,2.57,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,El Salvador,2020,2.57,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,El Salvador,2021,2.57,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Equatorial Guinea,2019,9,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Equatorial Guinea,2020,9,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Equatorial Guinea,2021,9,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Eritrea,2019,0.4,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Eritrea,2020,0.4,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Eritrea,2021,0.4,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Estonia,2019,3,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Estonia,2020,3,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Estonia,2021,3,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Eswatini,2019,0.66,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Eswatini,2020,0.66,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Eswatini,2021,0.66,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Ethiopia,2019,18,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Ethiopia,2020,18,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Ethiopia,2021,18,10^9 m3/year,I,False
Water resources,Total renewable water resources,Overlap: between surface water and groundwater,Fiji,2019,5.273,10^9 m3/year,I,False
