# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2025-03-23 17:34:41 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08109900 Somerville Lk nr Somerville, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08109900
#            TS   parameter     statistic     Description
#        135358       62614     00001     Lake or reservoir water surface elevation above NGVD 1929, feet (Maximum)
#        135359       62614     00002     Lake or reservoir water surface elevation above NGVD 1929, feet (Minimum)
#        135360       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean)
#        135361       62614     32400     Lake or reservoir water surface elevation above NGVD 1929, feet (Observation at midnight)
#        135362       00054     00001     Reservoir storage, acre-feet (Maximum)
#        135363       00054     00002     Reservoir storage, acre-feet (Minimum)
#        135364       00054     00003     Reservoir storage, acre-feet (Mean)
#        135365       00054     32400     Reservoir storage, acre-feet (Observation at midnight)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	135358_62614_00001	135358_62614_00001_cd	135359_62614_00002	135359_62614_00002_cd	135360_62614_00003	135360_62614_00003_cd	135361_62614_32400	135361_62614_32400_cd	135362_00054_00001	135362_00054_00001_cd	135363_00054_00002	135363_00054_00002_cd	135364_00054_00003	135364_00054_00003_cd	135365_00054_32400	135365_00054_32400_cd
USGS	08109900	2002-07-28	238.19	A	238.15	A	238.17	A	238.16	A	157400	A	156900	A	157100	A	157000	A
USGS	08109900	2002-07-29	238.17	A	238.13	A	238.15	A	238.14	A	157100	A	156700	A	156900	A	156800	A
USGS	08109900	2002-07-30	238.15	A	238.11	A	238.13	A	238.12	A	156900	A	156400	A	156700	A	156600	A
USGS	08109900	2002-07-31	238.13	A	238.09	A	238.11	A	238.09	A	156700	A	156200	A	156500	A	156200	A
USGS	08109900	2002-08-01	238.10	A	238.06	A	238.08	A	238.07	A	156300	A	155900	A	156100	A	156000	A
USGS	08109900	2002-08-02	238.07	A	238.03	A	238.05	A	238.03	A	156000	A	155500	A	155700	A	155500	A
USGS	08109900	2002-08-03	238.04	A	237.99	A	238.02	A	237.99	A	155600	A	155100	A	155400	A	155100	A
USGS	08109900	2002-08-04	238.00	A	237.96	A	237.98	A	237.98	A	155200	A	154700	A	155000	A	154900	A
USGS	08109900	2002-08-05	237.98	A	237.91	A	237.95	A	237.93	A	154900	A	154200	A	154600	A	154400	A
USGS	08109900	2002-08-06	237.95	A	237.91	A	237.93	A	237.91	A	154600	A	154200	A	154400	A	154200	A
USGS	08109900	2002-08-07	237.92	A	237.88	A	237.91	A	237.90	A	154300	A	153800	A	154100	A	154000	A
USGS	08109900	2002-08-08	237.90	A	237.88	A	237.89	A	237.89	A	154000	A	153800	A	153900	A	153900	A
USGS	08109900	2002-08-09	237.90	A	237.86	A	237.88	A	237.87	A	154000	A	153600	A	153800	A	153700	A
USGS	08109900	2002-08-10	237.87	A	237.83	A	237.86	A	237.85	A	153700	A	153300	A	153600	A	153500	A
USGS	08109900	2002-08-11	237.86	A	237.82	A	237.84	A	237.83	A	153600	A	153100	A	153400	A	153300	A
USGS	08109900	2002-08-12	237.84	A	237.79	A	237.83	A	237.82	A	153400	A	152800	A	153200	A	153100	A
USGS	08109900	2002-08-13	237.84	A	237.76	A	237.81	A	237.80	A	153400	A	152500	A	153000	A	152900	A
USGS	08109900	2002-08-14	237.81	A	237.77	A	237.79	A	237.78	A	153000	A	152600	A	152800	A	152700	A
USGS	08109900	2002-08-15	238.14	A	237.73	A	237.94	A	238.13	A	156800	A	152100	A	154500	A	156700	A
USGS	08109900	2002-08-16	238.16	A	238.12	A	238.14	A	238.14	A	157000	A	156600	A	156700	A	156800	A
USGS	08109900	2002-08-17	238.15	A	238.11	A	238.13	A	238.13	A	156900	A	156400	A	156700	A	156700	A
USGS	08109900	2002-08-18	238.14	A	238.11	A	238.12	A	238.12	A	156800	A	156400	A	156600	A	156600	A
USGS	08109900	2002-08-19	238.13	A	238.09	A	238.11	A	238.11	A	156700	A	156200	A	156500	A	156400	A
USGS	08109900	2002-08-20	238.11	A	238.07	A	238.10	A	238.09	A	156400	A	156000	A	156300	A	156200	A
USGS	08109900	2002-08-21	238.10	A	238.05	A	238.08	A	238.08	A	156300	A	155700	A	156100	A	156100	A
USGS	08109900	2002-08-22	238.11	A	237.99	A	238.07	A	238.06	A	156400	A	155100	A	156000	A	155900	A
USGS	08109900	2002-08-23	238.07	A	238.03	A	238.06	A	238.05	A	156000	A	155500	A	155900	A	155700	A
USGS	08109900	2002-08-24	238.07	A	238.03	A	238.05	A	238.04	A	156000	A	155500	A	155700	A	155600	A
USGS	08109900	2002-08-25	238.05	A	238.01	A	238.03	A	238.03	A	155700	A	155300	A	155600	A	155500	A
USGS	08109900	2002-08-26	238.04	A	237.99	A	238.02	A	238.01	A	155600	A	155100	A	155400	A	155300	A
USGS	08109900	2002-08-27	238.02	A	237.93	A	237.99	A	237.98	A	155400	A	154400	A	155100	A	154900	A
USGS	08109900	2002-08-28	237.99	A	237.96	A	237.97	A	237.97	A	155100	A	154700	A	154900	A	154800	A
USGS	08109900	2002-08-29	237.97	A	237.93	A	237.96	A	237.94	A	154800	A	154400	A	154700	A	154500	A
USGS	08109900	2002-08-30	237.95	A	237.92	A	237.94	A	237.93	A	154600	A	154300	A	154500	A	154400	A
USGS	08109900	2002-08-31	237.94	A	237.90	A	237.92	A	237.92	A	154500	A	154000	A	154300	A	154300	A
USGS	08109900	2002-09-01	237.95	A	237.83	A	237.91	A	237.91	A	154600	A	153300	A	154200	A	154200	A
USGS	08109900	2002-09-02	237.91	A	237.88	A	237.90	A	237.89	A	154200	A	153800	A	154000	A	153900	A
USGS	08109900	2002-09-03	237.90	A	237.83	A	237.87	A	237.86	A	154000	A	153300	A	153700	A	153600	A
USGS	08109900	2002-09-04	237.87	A	237.83	A	237.85	A	237.84	A	153700	A	153300	A	153500	A	153400	A
USGS	08109900	2002-09-05	237.85	A	237.81	A	237.83	A	237.83	A	153500	A	153000	A	153300	A	153300	A
USGS	08109900	2002-09-06	237.86	A	237.75	A	237.81	A	237.80	A	153600	A	152400	A	153100	A	152900	A
USGS	08109900	2002-09-07	237.88	A	237.79	A	237.83	A	237.87	A	153800	A	152800	A	153300	A	153700	A
USGS	08109900	2002-09-08	237.93	A	237.87	A	237.90	A	237.90	A	154400	A	153700	A	154000	A	154000	A
USGS	08109900	2002-09-09	237.93	A	237.88	A	237.90	A	237.91	A	154400	A	153800	A	154100	A	154200	A
USGS	08109900	2002-09-10	237.92	A	237.90	A	237.91	A	237.91	A	154300	A	154000	A	154100	A	154200	A
USGS	08109900	2002-09-11	237.91	A	237.90	A	237.91	A	237.91	A	154200	A	154000	A	154100	A	154200	A
USGS	08109900	2002-09-12	237.91	A	237.89	A	237.90	A	237.90	A	154200	A	153900	A	154100	A	154000	A
USGS	08109900	2002-09-13	237.91	A	237.89	A	237.90	A	237.90	A	154200	A	153900	A	154000	A	154000	A
USGS	08109900	2002-09-14	237.91	A	237.88	A	237.89	A	237.89	A	154200	A	153800	A	153900	A	153900	A
USGS	08109900	2002-09-15	237.89	A	237.87	A	237.88	A	237.87	A	153900	A	153700	A	153800	A	153700	A
USGS	08109900	2002-09-16	237.89	A	237.86	A	237.87	A	237.88	A	153900	A	153600	A	153800	A	153800	A
USGS	08109900	2002-09-17	237.90	A	237.87	A	237.88	A	237.89	A	154000	A	153700	A	153900	A	153900	A
USGS	08109900	2002-09-18	237.91	A	237.85	A	237.88	A	237.86	A	154200	A	153500	A	153800	A	153600	A
USGS	08109900	2002-09-19	237.92	A	237.86	A	237.88	A	237.89	A	154300	A	153600	A	153800	A	153900	A
USGS	08109900	2002-09-20	237.90	A	237.84	A	237.87	A	237.85	A	154000	A	153400	A	153700	A	153500	A
USGS	08109900	2002-09-21	237.86	A	237.83	A	237.84	A	237.84	A	153600	A	153300	A	153400	A	153400	A
USGS	08109900	2002-09-22	237.84	A	237.78	A	237.82	A	237.82	A	153400	A	152700	A	153100	A	153100	A
USGS	08109900	2002-09-23	237.82	A	237.76	A	237.79	A	237.77	A	153100	A	152500	A	152800	A	152600	A
USGS	08109900	2002-09-24	237.79	A	237.74	A	237.76	A	237.75	A	152800	A	152200	A	152500	A	152400	A
USGS	08109900	2002-09-25	237.75	A	237.71	A	237.74	A	237.74	A	152400	A	151900	A	152200	A	152200	A
USGS	08109900	2002-09-26	237.75	A	237.70	A	237.73	A	237.71	A	152400	A	151800	A	152100	A	151900	A
USGS	08109900	2002-09-27	237.72	A	237.70	A	237.71	A	237.70	A	152000	A	151800	A	151900	A	151800	A
USGS	08109900	2002-09-28	237.71	A	237.68	A	237.70	A	237.69	A	151900	A	151600	A	151800	A	151700	A
USGS	08109900	2002-09-29	237.70	A	237.68	A	237.69	A	237.69	A	151800	A	151600	A	151700	A	151700	A
USGS	08109900	2002-09-30	237.70	A	237.67	A	237.68	A	237.68	A	151800	A	151500	A	151600	A	151600	A
USGS	08109900	2002-10-01	237.56	A	237.49	A	237.52	A	237.54	A	150200	A	149500	A	149800	A	150000	A
USGS	08109900	2002-10-02	237.55	A	237.52	A	237.54	A	237.54	A	150100	A	149800	A	150000	A	150000	A
USGS	08109900	2002-10-03	237.56	A	237.54	A	237.54	A	237.55	A	150200	A	150000	A	150100	A	150100	A
USGS	08109900	2002-10-04	237.57	A	237.51	A	237.54	A	237.52	A	150400	A	149700	A	150000	A	149800	A
USGS	08109900	2002-10-05	237.54	A	237.51	A	237.52	A	237.52	A	150000	A	149700	A	149800	A	149800	A
USGS	08109900	2002-10-06	237.57	A	237.50	A	237.53	A	237.55	A	150400	A	149600	A	149900	A	150100	A
USGS	08109900	2002-10-07	237.60	A	237.52	A	237.55	A	237.58	A	150700	A	149800	A	150200	A	150500	A
USGS	08109900	2002-10-08	237.61	A	237.56	A	237.58	A	237.59	A	150800	A	150200	A	150500	A	150600	A
USGS	08109900	2002-10-09	237.67	A	237.58	A	237.63	A	237.64	A	151500	A	150500	A	151100	A	151100	A
USGS	08109900	2002-10-10	237.66	A	237.63	A	237.64	A	237.63	A	151400	A	151000	A	151100	A	151000	A
USGS	08109900	2002-10-11	237.64	A	237.62	A	237.63	A	237.62	A	151100	A	150900	A	151000	A	150900	A
USGS	08109900	2002-10-12	237.66	A	237.62	A	237.63	A	237.62	A	151400	A	150900	A	151000	A	150900	A
USGS	08109900	2002-10-13	237.65	A	237.62	A	237.63	A	237.62	A	151200	A	150900	A	151000	A	150900	A
USGS	08109900	2002-10-14	237.64	A	237.60	A	237.62	A	237.62	A	151100	A	150700	A	150900	A	150900	A
USGS	08109900	2002-10-15	237.63	A	237.60	A	237.61	A	237.61	A	151000	A	150700	A	150900	A	150800	A
USGS	08109900	2002-10-16	237.61	A	237.59	A	237.60	A	237.59	A	150800	A	150600	A	150700	A	150600	A
USGS	08109900	2002-10-17	237.61	A	237.58	A	237.59	A	237.58	A	150800	A	150500	A	150500	A	150500	A
USGS	08109900	2002-10-18	237.60	A	237.55	A	237.58	A	237.58	A	150700	A	150100	A	150500	A	150500	A
USGS	08109900	2002-10-19	237.85	A	237.57	A	237.73	A	237.84	A	153500	A	150400	A	152100	A	153400	A
USGS	08109900	2002-10-20	237.87	A	237.83	A	237.85	A	237.86	A	153700	A	153300	A	153500	A	153600	A
USGS	08109900	2002-10-21	237.94	A	237.86	A	237.89	A	237.92	A	154500	A	153600	A	153900	A	154300	A
USGS	08109900	2002-10-22	237.99	A	237.91	A	237.96	A	237.98	A	155100	A	154200	A	154700	A	154900	A
USGS	08109900	2002-10-23	238.03	A	237.94	A	238.00	A	238.03	A	155500	A	154500	A	155200	A	155500	A
USGS	08109900	2002-10-24	238.34	A	238.02	A	238.14	A	238.34	A	159100	A	155400	A	156800	A	159100	A
USGS	08109900	2002-10-25	238.62	A	238.34	A	238.50	A	238.62	A	162400	A	159100	A	161000	A	162400	A
USGS	08109900	2002-10-26	238.78	A	238.62	A	238.70	A	238.78	A	164300	A	162400	A	163300	A	164300	A
USGS	08109900	2002-10-27	238.89	A	238.78	A	238.83	A	238.89	A	165600	A	164300	A	164900	A	165600	A
USGS	08109900	2002-10-28	238.97	A	238.89	A	238.93	A	238.96	A	166500	A	165600	A	166000	A	166400	A
USGS	08109900	2002-10-29	238.98	A	238.94	A	238.95	A	238.95	A	166600	A	166200	A	166300	A	166300	A
USGS	08109900	2002-10-30	238.96	A	238.94	A	238.95	A	238.95	A	166400	A	166200	A	166300	A	166300	A
USGS	08109900	2002-10-31	238.95	A	238.86	A	238.91	A	238.86	A	166300	A	165200	A	165800	A	165200	A
USGS	08109900	2002-11-01	238.86	A	238.69	A	238.78	A	238.71	A	165200	A	163200	A	164300	A	163400	A
USGS	08109900	2002-11-02	238.71	A	238.58	A	238.63	A	238.60	A	163400	A	161900	A	162500	A	162100	A
USGS	08109900	2002-11-03	238.60	A	238.46	A	238.53	A	238.47	A	162100	A	160500	A	161300	A	160600	A
USGS	08109900	2002-11-04	239.79	A	238.47	A	238.87	A	239.79	A	176500	A	160600	A	165400	A	176500	A
USGS	08109900	2002-11-05	241.84	A	239.79	A	240.76	A	241.84	A	203000	A	176500	A	188800	A	203000	A
USGS	08109900	2002-11-06	244.22	A	241.84	A	243.09	A	244.22	A	236600	A	203000	A	220400	A	236600	A
USGS	08109900	2002-11-07	245.30	A	244.22	A	244.85	A	245.30	A	252900	A	236600	A	246100	A	252900	A
USGS	08109900	2002-11-08	245.75	A	245.30	A	245.54	A	245.75	A	259900	A	252900	A	256700	A	259900	A
USGS	08109900	2002-11-09	246.02	A	245.75	A	245.89	A	246.02	A	264200	A	259900	A	262200	A	264200	A
USGS	08109900	2002-11-10	246.10	A	246.02	A	246.07	A	246.08	A	265400	A	264200	A	265000	A	265100	A
USGS	08109900	2002-11-11	246.08	A	245.98	A	246.05	A	245.99	A	265100	A	263500	A	264600	A	263700	A
USGS	08109900	2002-11-12	245.99	A	245.86	A	245.93	A	245.86	A	263700	A	261700	A	262700	A	261700	A
USGS	08109900	2002-11-13	245.87	A	245.58	A	245.76	A	245.58	A	261800	A	257300	A	260000	A	257300	A
USGS	08109900	2002-11-14	245.63	A	245.35	A	245.50	A	245.39	A	258100	A	253700	A	256100	A	254300	A
USGS	08109900	2002-11-15	245.40	A	245.14	A	245.28	A	245.15	A	254500	A	250500	A	252600	A	250600	A
USGS	08109900	2002-11-16	245.15	A	244.88	A	245.01	A	244.89	A	250600	A	246500	A	248500	A	246700	A
USGS	08109900	2002-11-17	244.89	A	244.60	A	244.75	A	244.61	A	246700	A	242300	A	244500	A	242500	A
USGS	08109900	2002-11-18	244.61	A	244.35	A	244.49	A	244.37	A	242500	A	238600	A	240700	A	238900	A
USGS	08109900	2002-11-19	244.37	A	244.10	A	244.24	A	244.12	A	238900	A	234900	A	236900	A	235200	A
USGS	08109900	2002-11-20	244.12	A	243.86	A	243.98	A	243.86	A	235200	A	231300	A	233100	A	231300	A
USGS	08109900	2002-11-21	243.86	A	243.56	A	243.72	A	243.60	A	231300	A	227000	A	229300	A	227600	A
USGS	08109900	2002-11-22	243.60	A	243.32	A	243.46	A	243.32	A	227600	A	223500	A	225500	A	223500	A
USGS	08109900	2002-11-23	243.32	A	243.06	A	243.18	A	243.06	A	223500	A	219800	A	221600	A	219800	A
USGS	08109900	2002-11-24	243.06	A	242.80	A	242.93	A	242.80	A	219800	A	216200	A	217900	A	216200	A
USGS	08109900	2002-11-25	242.81	A	242.57	A	242.68	A	242.58	A	216300	A	213000	A	214500	A	213100	A
USGS	08109900	2002-11-26	242.58	A	242.39	A	242.48	A	242.39	A	213100	A	210500	A	211800	A	210500	A
USGS	08109900	2002-11-27	242.39	A	242.16	A	242.27	A	242.16	A	210500	A	207300	A	208800	A	207300	A
USGS	08109900	2002-11-28	242.16	A	241.93	A	242.03	A	241.93	A	207300	A	204200	A	205600	A	204200	A
USGS	08109900	2002-11-29	241.93	A	241.72	A	241.83	A	241.72	A	204200	A	201400	A	202900	A	201400	A
USGS	08109900	2002-11-30	241.72	A	241.50	A	241.61	A	241.50	A	201400	A	198500	A	200000	A	198500	A
USGS	08109900	2002-12-01	241.50	A	241.26	A	241.38	A	241.26	A	198500	A	195300	A	196900	A	195300	A
USGS	08109900	2002-12-02	241.26	A	241.01	A	241.15	A	241.03	A	195300	A	192000	A	193800	A	192300	A
USGS	08109900	2002-12-03	241.04	A	240.80	A	240.92	A	240.83	A	192400	A	189300	A	190900	A	189700	A
USGS	08109900	2002-12-04	241.43	A	240.80	A	241.12	A	241.42	A	197500	A	189300	A	193500	A	197400	A
USGS	08109900	2002-12-05	241.72	A	241.40	A	241.58	A	241.72	A	201400	A	197100	A	199500	A	201400	A
USGS	08109900	2002-12-06	242.10	A	241.72	A	241.89	A	242.10	A	206500	A	201400	A	203700	A	206500	A
USGS	08109900	2002-12-07	242.48	A	242.10	A	242.30	A	242.48	A	211700	A	206500	A	209200	A	211700	A
USGS	08109900	2002-12-08	242.82	A	242.48	A	242.65	A	242.82	A	216500	A	211700	A	214100	A	216500	A
USGS	08109900	2002-12-09	243.40	A	242.82	A	243.07	A	243.40	A	224700	A	216500	A	219900	A	224700	A
USGS	08109900	2002-12-10	243.84	A	243.40	A	243.63	A	243.84	A	231100	A	224700	A	228000	A	231100	A
USGS	08109900	2002-12-11	244.13	A	243.84	A	243.98	A	244.13	A	235300	A	231100	A	233000	A	235300	A
USGS	08109900	2002-12-12																
USGS	08109900	2002-12-13																
USGS	08109900	2002-12-14	245.67	A	245.29	A	245.49	A	245.67	A	258700	A	252800	A	255900	A	258700	A
USGS	08109900	2002-12-15	245.85	A	245.67	A	245.78	A	245.84	A	261500	A	258700	A	260400	A	261300	A
USGS	08109900	2002-12-16	245.93	A	245.83	A	245.87	A	245.89	A	262800	A	261200	A	261900	A	262100	A
USGS	08109900	2002-12-17	245.91	A	245.83	A	245.88	A	245.88	A	262400	A	261200	A	261900	A	262000	A
USGS	08109900	2002-12-18	245.89	A	245.77	A	245.82	A	245.87	A	262100	A	260200	A	261100	A	261800	A
USGS	08109900	2002-12-19	245.87	A	245.69	A	245.77	A	245.69	A	261800	A	259000	A	260200	A	259000	A
USGS	08109900	2002-12-20	245.70	A	245.56	A	245.63	A	245.57	A	259200	A	257000	A	258000	A	257100	A
USGS	08109900	2002-12-21	245.57	A	245.41	A	245.49	A	245.42	A	257100	A	254600	A	255900	A	254800	A
USGS	08109900	2002-12-22	245.42	A	245.26	A	245.35	A	245.26	A	254800	A	252300	A	253600	A	252300	A
USGS	08109900	2002-12-23	245.45	A	245.22	A	245.30	A	245.44	A	255300	A	251700	A	252900	A	255100	A
USGS	08109900	2002-12-24	245.62	A	245.42	A	245.56	A	245.59	A	257900	A	254800	A	257000	A	257400	A
USGS	08109900	2002-12-25	245.60	A	245.54	A	245.56	A	245.54	A	257600	A	256700	A	257000	A	256700	A
USGS	08109900	2002-12-26	245.54	A	245.46	A	245.50	A	245.47	A	256700	A	255400	A	256000	A	255600	A
USGS	08109900	2002-12-27	245.47	A	245.38	A	245.43	A	245.39	A	255600	A	254200	A	254900	A	254300	A
USGS	08109900	2002-12-28	245.39	A	245.26	A	245.33	A	245.28	A	254300	A	252300	A	253500	A	252600	A
USGS	08109900	2002-12-29	245.28	A	245.15	A	245.21	A	245.16	A	252600	A	250600	A	251600	A	250800	A
USGS	08109900	2002-12-30	245.19	A	245.04	A	245.11	A	245.14	A	251300	A	249000	A	250000	A	250500	A
USGS	08109900	2002-12-31	245.25	A	245.09	A	245.20	A	245.20	A	252200	A	249700	A	251400	A	251400	A
USGS	08109900	2003-01-01	245.23	A	245.12	A	245.18	A	245.22	A	251900	A	250200	A	251100	A	251700	A
USGS	08109900	2003-01-02	245.22	A	245.05	A	245.13	A	245.05	A	251700	A	249100	A	250300	A	249100	A
USGS	08109900	2003-01-03	245.05	A	244.95	A	244.99	A	244.95	A	249100	A	247600	A	248200	A	247600	A
USGS	08109900	2003-01-04	244.95	A	244.80	A	244.88	A	244.82	A	247600	A	245300	A	246600	A	245600	A
USGS	08109900	2003-01-05	244.82	A	244.68	A	244.75	A	244.68	A	245600	A	243500	A	244500	A	243500	A
USGS	08109900	2003-01-06	244.69	A	244.54	A	244.61	A	244.54	A	243700	A	241400	A	242500	A	241400	A
USGS	08109900	2003-01-07	244.54	A	244.38	A	244.47	A	244.38	A	241400	A	239000	A	240300	A	239000	A
USGS	08109900	2003-01-08	244.38	A	244.25	A	244.32	A	244.25	A	239000	A	237100	A	238100	A	237100	A
USGS	08109900	2003-01-09	244.25	A	244.10	A	244.19	A	244.10	A	237100	A	234900	A	236300	A	234900	A
USGS	08109900	2003-01-10	244.12	A	243.93	A	244.02	A	243.93	A	235200	A	232400	A	233700	A	232400	A
USGS	08109900	2003-01-11	243.93	A	243.81	A	243.86	A	243.81	A	232400	A	230600	A	231300	A	230600	A
USGS	08109900	2003-01-12	243.93	A	243.78	A	243.83	A	243.92	A	232400	A	230200	A	230900	A	232200	A
USGS	08109900	2003-01-13	244.05	A	243.92	A	244.00	A	244.04	A	234100	A	232200	A	233400	A	234000	A
USGS	08109900	2003-01-14	244.07	A	244.03	A	244.06	A	244.07	A	234400	A	233800	A	234200	A	234400	A
USGS	08109900	2003-01-15	244.07	A	244.03	A	244.05	A	244.06	A	234400	A	233800	A	234200	A	234300	A
USGS	08109900	2003-01-16	244.12	A	244.02	A	244.06	A	244.03	A	235200	A	233700	A	234300	A	233800	A
USGS	08109900	2003-01-17	244.03	A	243.98	A	244.00	A	243.99	A	233800	A	233100	A	233400	A	233200	A
USGS	08109900	2003-01-18	243.99	A	243.91	A	243.95	A	243.91	A	233200	A	232100	A	232700	A	232100	A
USGS	08109900	2003-01-19	243.91	A	243.75	A	243.84	A	243.77	A	232100	A	229700	A	231000	A	230000	A
USGS	08109900	2003-01-20	243.77	A	243.65	A	243.72	A	243.66	A	230000	A	228300	A	229400	A	228400	A
USGS	08109900	2003-01-21	243.67	A	243.51	A	243.59	A	243.52	A	228600	A	226300	A	227400	A	226400	A
USGS	08109900	2003-01-22	243.52	A	243.34	A	243.44	A	243.34	A	226400	A	223800	A	225200	A	223800	A
USGS	08109900	2003-01-23	243.35	A	243.18	A	243.27	A	243.18	A	224000	A	221500	A	222800	A	221500	A
USGS	08109900	2003-01-24	243.18	A	243.00	A	243.09	A	243.01	A	221500	A	219000	A	220200	A	219100	A
USGS	08109900	2003-01-25	243.02	A	242.85	A	242.93	A	242.85	A	219300	A	216900	A	218000	A	216900	A
USGS	08109900	2003-01-26	242.87	A	242.73	A	242.80	A	242.73	A	217200	A	215200	A	216200	A	215200	A
USGS	08109900	2003-01-27	242.73	A	242.56	A	242.65	A	242.57	A	215200	A	212800	A	214100	A	213000	A
USGS	08109900	2003-01-28	242.57	A	242.43	A	242.51	A	242.43	A	213000	A	211000	A	212200	A	211000	A
USGS	08109900	2003-01-29	242.44	A	242.29	A	242.37	A	242.29	A	211200	A	209100	A	210200	A	209100	A
USGS	08109900	2003-01-30	242.30	A	242.13	A	242.21	A	242.13	A	209300	A	206900	A	208100	A	206900	A
USGS	08109900	2003-01-31	242.14	A	241.98	A	242.06	A	241.98	A	207100	A	204900	A	206000	A	204900	A
USGS	08109900	2003-02-01	241.99	A	241.84	A	241.91	A	241.84	A	205000	A	203000	A	204000	A	203000	A
USGS	08109900	2003-02-02	241.84	A	241.70	A	241.78	A	241.72	A	203000	A	201100	A	202200	A	201400	A
USGS	08109900	2003-02-03	241.80	A	241.54	A	241.63	A	241.54	A	202500	A	199000	A	200200	A	199000	A
USGS	08109900	2003-02-04	241.54	A	241.37	A	241.45	A	241.38	A	199000	A	196700	A	197900	A	196900	A
USGS	08109900	2003-02-05	241.38	A	241.19	A	241.27	A	241.20	A	196900	A	194400	A	195500	A	194500	A
USGS	08109900	2003-02-06	241.21	A	241.12	A	241.17	A	241.13	A	194600	A	193400	A	194100	A	193600	A
USGS	08109900	2003-02-07	241.14	A	241.02	A	241.08	A	241.03	A	193700	A	192100	A	192900	A	192300	A
USGS	08109900	2003-02-08	241.03	A	240.92	A	240.97	A	240.92	A	192300	A	190800	A	191500	A	190800	A
USGS	08109900	2003-02-09	240.92	A	240.79	A	240.86	A	240.80	A	190800	A	189200	A	190000	A	189300	A
USGS	08109900	2003-02-10	240.82	A	240.64	A	240.72	A	240.64	A	189500	A	187200	A	188300	A	187200	A
USGS	08109900	2003-02-11	240.64	A	240.48	A	240.57	A	240.48	A	187200	A	185200	A	186300	A	185200	A
USGS	08109900	2003-02-12	240.49	A	240.33	A	240.41	A	240.33	A	185300	A	183300	A	184300	A	183300	A
USGS	08109900	2003-02-13	240.34	A	240.19	A	240.26	A	240.20	A	183400	A	181500	A	182400	A	181600	A
USGS	08109900	2003-02-14	240.20	A	240.04	A	240.13	A	240.06	A	181600	A	179600	A	180800	A	179900	A
USGS	08109900	2003-02-15	240.08	A	239.92	A	240.00	A	239.93	A	180100	A	178100	A	179100	A	178200	A
USGS	08109900	2003-02-16	239.93	A	239.73	A	239.83	A	239.73	A	178200	A	175800	A	177000	A	175800	A
USGS	08109900	2003-02-17	239.73	A	239.55	A	239.64	A	239.56	A	175800	A	173500	A	174700	A	173700	A
USGS	08109900	2003-02-18	239.56	A	239.38	A	239.47	A	239.38	A	173700	A	171500	A	172600	A	171500	A
USGS	08109900	2003-02-19	239.39	A	239.24	A	239.31	A	239.27	A	171600	A	169800	A	170600	A	170100	A
USGS	08109900	2003-02-20	240.67	A	239.17	A	239.49	A	240.67	A	187600	A	168900	A	172800	A	187600	A
USGS	08109900	2003-02-21	244.97	A	240.67	A	242.81	A	244.97	A	247900	A	187600	A	216800	A	247900	A
USGS	08109900	2003-02-22	247.53	A	244.97	A	246.41	A	247.53	A	288700	A	247900	A	270500	A	288700	A
USGS	08109900	2003-02-23	248.51	A	247.53	A	248.11	A	248.51	A	305400	A	288700	A	298600	A	305400	A
USGS	08109900	2003-02-24	248.95	A	248.51	A	248.75	A	248.95	A	313100	A	305400	A	309600	A	313100	A
USGS	08109900	2003-02-25	249.40	A	248.95	A	249.14	A	249.29	A	321100	A	313100	A	316400	A	319100	A
USGS	08109900	2003-02-26	249.52	A	249.29	A	249.42	A	249.52	A	323300	A	319100	A	321500	A	323300	A
USGS	08109900	2003-02-27	249.57	A	249.52	A	249.56	A	249.56	A	324200	A	323300	A	323900	A	324000	A
USGS	08109900	2003-02-28	249.57	A	249.49	A	249.53	A	249.50	A	324200	A	322700	A	323500	A	322900	A
USGS	08109900	2003-03-01	249.50	A	249.41	A	249.45	A	249.41	A	322900	A	321300	A	322100	A	321300	A
USGS	08109900	2003-03-02	249.41	A	249.31	A	249.36	A	249.31	A	321300	A	319500	A	320400	A	319500	A
USGS	08109900	2003-03-03	249.32	A	249.26	A	249.28	A	249.26	A	319700	A	318600	A	319000	A	318600	A
USGS	08109900	2003-03-04	249.26	A	249.15	A	249.21	A	249.17	A	318600	A	316600	A	317700	A	317000	A
USGS	08109900	2003-03-05	249.17	A	249.08	A	249.13	A	249.08	A	317000	A	315400	A	316300	A	315400	A
USGS	08109900	2003-03-06	249.09	A	249.01	A	249.05	A	249.01	A	315600	A	314200	A	314900	A	314200	A
USGS	08109900	2003-03-07	249.01	A	248.93	A	248.96	A	248.93	A	314200	A	312700	A	313400	A	312700	A
USGS	08109900	2003-03-08	248.93	A	248.86	A	248.90	A	248.86	A	312700	A	311500	A	312200	A	311500	A
