# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-12-30 09:17:43 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08064550 Richland-Chambers Res nr Kerens, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08064550
#            TS   parameter     statistic     Description
#        133900       00054     00001     Reservoir storage, acre-feet (Maximum)
#        133901       00054     00002     Reservoir storage, acre-feet (Minimum)
#        133902       00054     00003     Reservoir storage, acre-feet (Mean)
#        133903       00054     32400     Reservoir storage, acre-feet (Observation at midnight)
#        133904       62614     00001     Lake or reservoir water surface elevation above NGVD 1929, feet (Maximum)
#        133905       62614     00002     Lake or reservoir water surface elevation above NGVD 1929, feet (Minimum)
#        133906       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean)
#        133907       62614     32400     Lake or reservoir water surface elevation above NGVD 1929, feet (Observation at midnight)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	133900_00054_00001	133900_00054_00001_cd	133901_00054_00002	133901_00054_00002_cd	133902_00054_00003	133902_00054_00003_cd	133904_62614_00001	133904_62614_00001_cd	133905_62614_00002	133905_62614_00002_cd	133906_62614_00003	133906_62614_00003_cd
USGS	08064550	2024-03-12	1129000	A	1127000	A	1128000	A	315.09	A	315.05	A	315.07	A
USGS	08064550	2024-03-13	1129000	A	1128000	A	1129000	A	315.10	A	315.06	A	315.08	A
USGS	08064550	2024-03-14	1129000	A	1129000	A	1129000	A	315.10	A	315.08	A	315.09	A
USGS	08064550	2024-03-15	1131000	A	1127000	A	1129000	A	315.13	A	315.04	A	315.09	A
USGS	08064550	2024-03-16	1132000	A	1129000	A	1130000	A	315.16	A	315.10	A	315.12	A
USGS	08064550	2024-03-17	1132000	A	1130000	A	1132000	A	315.17	A	315.12	A	315.16	A
USGS	08064550	2024-03-18	1133000	A	1132000	A	1133000	A	315.19	A	315.15	A	315.17	A
USGS	08064550	2024-03-19	1133000	A	1132000	A	1133000	A	315.19	A	315.15	A	315.18	A
USGS	08064550	2024-03-20	1132000	A	1129000	A	1130000	A	315.16	A	315.08	A	315.12	A
USGS	08064550	2024-03-21	1133000	A	1127000	A	1129000	A	315.19	A	315.05	A	315.09	A
USGS	08064550	2024-03-22	1134000	A	1131000	A	1133000	A	315.21	A	315.14	A	315.18	A
USGS	08064550	2024-03-23	1134000	A	1133000	A	1134000	A	315.21	A	315.18	A	315.19	A
USGS	08064550	2024-03-24	1135000	A	1132000	A	1134000	A	315.24	A	315.17	A	315.20	A
USGS	08064550	2024-03-25	1140000	A	1132000	A	1136000	A	315.34	A	315.17	A	315.26	A
USGS	08064550	2024-03-26	1147000	A	1137000	A	1142000	A	315.50	A	315.28	A	315.38	A
USGS	08064550	2024-03-27	1155000	A	1147000	A	1152000	A	315.69	A	315.50	A	315.62	A
USGS	08064550	2024-03-28	1154000	A	1153000	A	1154000	A	315.68	A	315.65	A	315.67	A
USGS	08064550	2024-03-29	1154000	A	1150000	A	1152000	A	315.67	A	315.58	A	315.63	A
USGS	08064550	2024-03-30	1150000	A	1147000	A	1148000	A	315.59	A	315.51	A	315.54	A
USGS	08064550	2024-03-31	1147000	A	1146000	A	1146000	A	315.51	A	315.48	A	315.49	A
USGS	08064550	2024-04-01	1147000	A	1144000	A	1146000	A	315.51	A	315.44	A	315.48	A
USGS	08064550	2024-04-02	1146000	A	1141000	A	1143000	A	315.49	A	315.38	A	315.42	A
USGS	08064550	2024-04-03	1141000	A	1139000	A	1140000	A	315.38	A	315.32	A	315.35	A
USGS	08064550	2024-04-04	1139000	A	1137000	A	1138000	A	315.33	A	315.27	A	315.29	A
USGS	08064550	2024-04-05	1137000	A	1133000	A	1135000	A	315.28	A	315.19	A	315.23	A
USGS	08064550	2024-04-06	1134000	A	1130000	A	1132000	A	315.20	A	315.12	A	315.17	A
USGS	08064550	2024-04-07	1131000	A	1129000	A	1129000	A	315.14	A	315.08	A	315.10	A
USGS	08064550	2024-04-08	1132000	A	1128000	A	1129000	A	315.17	A	315.06	A	315.08	A
USGS	08064550	2024-04-09	1153000	A	1129000	A	1141000	A	315.65	A	315.08	A	315.37	A
USGS	08064550	2024-04-10	1159000	A	1150000	A	1155000	A	315.79	A	315.58	A	315.71	A
USGS	08064550	2024-04-11	1160000	A	1158000	A	1159000	A	315.81	A	315.77	A	315.80	A
USGS	08064550	2024-04-12	1159000	A	1158000	A	1159000	A	315.80	A	315.76	A	315.79	A
USGS	08064550	2024-04-13	1158000	A	1153000	A	1155000	A	315.76	A	315.64	A	315.71	A
USGS	08064550	2024-04-14	1153000	A	1148000	A	1150000	A	315.64	A	315.54	A	315.59	A
USGS	08064550	2024-04-15	1148000	A	1143000	A	1146000	A	315.54	A	315.42	A	315.49	A
USGS	08064550	2024-04-16	1146000	A	1141000	A	1143000	A	315.48	A	315.38	A	315.41	A
USGS	08064550	2024-04-17	1141000	A	1138000	A	1140000	A	315.38	A	315.29	A	315.34	A
USGS	08064550	2024-04-18	1139000	A	1136000	A	1137000	A	315.32	A	315.25	A	315.28	A
USGS	08064550	2024-04-19	1136000	A	1132000	A	1134000	A	315.26	A	315.17	A	315.21	A
USGS	08064550	2024-04-20	1133000	A	1129000	A	1131000	A	315.19	A	315.09	A	315.13	A
USGS	08064550	2024-04-21	1134000	A	1132000	A	1133000	A	315.20	A	315.15	A	315.17	A
USGS	08064550	2024-04-22	1139000	A	1133000	A	1135000	A	315.32	A	315.18	A	315.24	A
USGS	08064550	2024-04-23	1141000	A	1139000	A	1140000	A	315.37	A	315.32	A	315.34	A
USGS	08064550	2024-04-24	1140000	A	1138000	A	1139000	A	315.34	A	315.29	A	315.32	A
USGS	08064550	2024-04-25	1138000	A	1135000	A	1136000	A	315.29	A	315.23	A	315.26	A
USGS	08064550	2024-04-26	1136000	A	1133000	A	1134000	A	315.25	A	315.18	A	315.22	A
USGS	08064550	2024-04-27	1142000	A	1134000	A	1136000	A	315.39	A	315.20	A	315.26	A
USGS	08064550	2024-04-28	1158000	A	1141000	A	1151000	A	315.76	A	315.37	A	315.59	A
USGS	08064550	2024-04-29	1163000	A	1156000	A	1160000	A	315.88	A	315.73	A	315.80	A
USGS	08064550	2024-04-30	1168000	A	1163000	A	1166000	A	316.00	A	315.88	A	315.95	A
USGS	08064550	2024-05-01	1168000	A	1162000	A	1167000	A	316.00	A	315.85	A	315.97	A
USGS	08064550	2024-05-02	1165000	A	1157000	A	1161000	A	315.92	A	315.75	A	315.84	A
USGS	08064550	2024-05-03	1161000	A	1156000	A	1159000	A	315.84	A	315.73	A	315.78	A
USGS	08064550	2024-05-04	1159000	A	1153000	A	1157000	A	315.79	A	315.66	A	315.74	A
USGS	08064550	2024-05-05	1178000	A	1155000	A	1169000	A	316.23	A	315.69	A	316.03	A
USGS	08064550	2024-05-06	1195000	A	1178000	A	1186000	A	316.63	A	316.23	A	316.43	A
USGS	08064550	2024-05-07	1198000	A	1195000	A	1196000	A	316.69	A	316.62	A	316.66	A
USGS	08064550	2024-05-08	1195000	A	1176000	A	1186000	A	316.62	A	316.18	A	316.41	A
USGS	08064550	2024-05-09	1176000	A	1162000	A	1168000	A	316.18	A	315.87	A	316.00	A
USGS	08064550	2024-05-10	1164000	A	1159000	A	1161000	A	315.90	A	315.78	A	315.84	A
USGS	08064550	2024-05-11	1159000	A	1154000	A	1156000	A	315.78	A	315.67	A	315.73	A
USGS	08064550	2024-05-12	1157000	A	1152000	A	1154000	A	315.74	A	315.62	A	315.68	A
USGS	08064550	2024-05-13	1156000	A	1154000	A	1154000	A	315.71	A	315.67	A	315.68	A
USGS	08064550	2024-05-14	1154000	A	1151000	A	1153000	A	315.67	A	315.60	A	315.64	A
USGS	08064550	2024-05-15	1151000	A	1146000	A	1148000	A	315.60	A	315.48	A	315.54	A
USGS	08064550	2024-05-16	1147000	A	1141000	A	1143000	A	315.50	A	315.36	A	315.42	A
USGS	08064550	2024-05-17	1142000	A	1139000	A	1140000	A	315.40	A	315.33	A	315.35	A
USGS	08064550	2024-05-18	1140000	A	1140000	A	1140000	A	315.34	A	315.34	A	315.34	A
USGS	08064550	2024-05-19	1141000	A	1140000	A	1140000	A	315.36	A	315.34	A	315.35	A
USGS	08064550	2024-05-20	1141000	A	1141000	A	1141000	A	315.38	A	315.36	A	315.36	A
USGS	08064550	2024-05-21	1141000	A	1137000	A	1139000	A	315.36	A	315.28	A	315.32	A
USGS	08064550	2024-05-22	1139000	A	1134000	A	1137000	A	315.32	A	315.20	A	315.27	A
USGS	08064550	2024-05-23	1138000	A	1134000	A	1136000	A	315.31	A	315.20	A	315.25	A
USGS	08064550	2024-05-24	1138000	A	1135000	A	1136000	A	315.31	A	315.22	A	315.25	A
USGS	08064550	2024-05-25	1141000	A	1136000	A	1138000	A	315.36	A	315.25	A	315.30	A
USGS	08064550	2024-05-26	1147000	A	1141000	A	1144000	A	315.51	A	315.36	A	315.44	A
USGS	08064550	2024-05-27	1149000	A	1146000	A	1148000	A	315.56	A	315.48	A	315.53	A
USGS	08064550	2024-05-28	1151000	A	1147000	A	1149000	A	315.60	A	315.51	A	315.56	A
USGS	08064550	2024-05-29	1149000	A	1144000	A	1147000	A	315.56	A	315.44	A	315.50	A
USGS	08064550	2024-05-30	1150000	A	1139000	A	1143000	A	315.57	A	315.32	A	315.42	A
USGS	08064550	2024-05-31	1156000	A	1141000	A	1150000	A	315.73	A	315.38	A	315.59	A
USGS	08064550	2024-06-01	1180000	A	1156000	A	1169000	A	316.29	A	315.73	A	316.03	A
USGS	08064550	2024-06-02	1190000	A	1180000	A	1183000	A	316.51	A	316.27	A	316.36	A
USGS	08064550	2024-06-03	1191000	A	1176000	A	1182000	A	316.54	A	316.19	A	316.32	A
USGS	08064550	2024-06-04	1178000	A	1174000	A	1176000	A	316.24	A	316.14	A	316.18	A
USGS	08064550	2024-06-05	1177000	A	1170000	A	1173000	A	316.21	A	316.04	A	316.13	A
USGS	08064550	2024-06-06	1172000	A	1170000	A	1171000	A	316.10	A	316.04	A	316.06	A
USGS	08064550	2024-06-07	1173000	A	1170000	A	1172000	A	316.11	A	316.04	A	316.09	A
USGS	08064550	2024-06-08	1170000	A	1163000	A	1167000	A	316.04	A	315.89	A	315.97	A
USGS	08064550	2024-06-09	1163000	A	1158000	A	1161000	A	315.89	A	315.76	A	315.83	A
USGS	08064550	2024-06-10	1158000	A	1155000	A	1157000	A	315.76	A	315.70	A	315.73	A
USGS	08064550	2024-06-11	1156000	A	1154000	A	1155000	A	315.73	A	315.68	A	315.70	A
USGS	08064550	2024-06-12	1156000	A	1154000	A	1155000	A	315.71	A	315.67	A	315.68	A
USGS	08064550	2024-06-13	1154000	A	1151000	A	1153000	A	315.67	A	315.61	A	315.64	A
USGS	08064550	2024-06-14	1151000	A	1148000	A	1150000	A	315.61	A	315.54	A	315.57	A
USGS	08064550	2024-06-15	1148000	A	1147000	A	1148000	A	315.54	A	315.52	A	315.52	A
USGS	08064550	2024-06-16	1148000	A	1147000	A	1147000	A	315.54	A	315.50	A	315.52	A
USGS	08064550	2024-06-17	1147000	A	1143000	A	1145000	A	315.51	A	315.42	A	315.46	A
USGS	08064550	2024-06-18	1144000	A	1140000	A	1142000	A	315.44	A	315.34	A	315.39	A
USGS	08064550	2024-06-19	1140000	A	1138000	A	1139000	A	315.35	A	315.29	A	315.32	A
USGS	08064550	2024-06-20	1138000	A	1135000	A	1136000	A	315.30	A	315.24	A	315.26	A
USGS	08064550	2024-06-21	1136000	A	1135000	A	1136000	A	315.25	A	315.24	A	315.25	A
USGS	08064550	2024-06-22	1136000	A	1135000	A	1136000	A	315.25	A	315.24	A	315.25	A
USGS	08064550	2024-06-23	1135000	A	1135000	A	1135000	A	315.24	A	315.22	A	315.23	A
USGS	08064550	2024-06-24	1135000	A	1134000	A	1134000	A	315.22	A	315.21	A	315.22	A
USGS	08064550	2024-06-25	1135000	A	1134000	A	1134000	A	315.22	A	315.20	A	315.21	A
USGS	08064550	2024-06-26	1135000	A	1133000	A	1134000	A	315.22	A	315.18	A	315.20	A
USGS	08064550	2024-06-27	1134000	A	1133000	A	1134000	A	315.21	A	315.19	A	315.20	A
USGS	08064550	2024-06-28	1136000	A	1134000	A	1135000	A	315.26	A	315.20	A	315.23	A
USGS	08064550	2024-06-29	1136000	A	1135000	A	1136000	A	315.26	A	315.24	A	315.25	A
USGS	08064550	2024-06-30	1136000	A	1135000	A	1135000	A	315.25	A	315.22	A	315.23	A
USGS	08064550	2024-07-01	1137000	A	1136000	A	1137000	A	315.28	A	315.25	A	315.27	A
USGS	08064550	2024-07-02	1137000	A	1136000	A	1136000	A	315.27	A	315.26	A	315.26	A
USGS	08064550	2024-07-03	1137000	A	1135000	A	1136000	A	315.27	A	315.23	A	315.25	A
USGS	08064550	2024-07-04	1136000	A	1134000	A	1135000	A	315.25	A	315.21	A	315.22	A
USGS	08064550	2024-07-05	1135000	A	1132000	A	1134000	A	315.22	A	315.16	A	315.20	A
USGS	08064550	2024-07-06	1135000	A	1132000	A	1134000	A	315.23	A	315.17	A	315.19	A
USGS	08064550	2024-07-07	1139000	A	1135000	A	1136000	A	315.31	A	315.23	A	315.26	A
USGS	08064550	2024-07-08	1143000	A	1135000	A	1139000	A	315.41	A	315.24	A	315.33	A
USGS	08064550	2024-07-09	1143000	A	1142000	A	1143000	A	315.42	A	315.40	A	315.41	A
USGS	08064550	2024-07-10	1144000	A	1143000	A	1144000	A	315.44	A	315.42	A	315.43	A
USGS	08064550	2024-07-11	1146000	A	1144000	A	1145000	A	315.48	A	315.44	A	315.45	A
USGS	08064550	2024-07-12	1147000	A	1145000	A	1146000	A	315.50	A	315.47	A	315.48	A
USGS	08064550	2024-07-13	1148000	A	1145000	A	1146000	A	315.53	A	315.47	A	315.50	A
USGS	08064550	2024-07-14	1147000	A	1146000	A	1146000	A	315.51	A	315.49	A	315.49	A
USGS	08064550	2024-07-15	1147000	A	1145000	A	1146000	A	315.50	A	315.47	A	315.48	A
USGS	08064550	2024-07-16	1146000	A	1144000	A	1145000	A	315.49	A	315.45	A	315.47	A
USGS	08064550	2024-07-17	1147000	A	1144000	A	1145000	A	315.51	A	315.44	A	315.47	A
USGS	08064550	2024-07-18	1148000	A	1144000	A	1145000	A	315.53	A	315.43	A	315.47	A
USGS	08064550	2024-07-19	1144000	A	1141000	A	1142000	A	315.43	A	315.37	A	315.39	A
USGS	08064550	2024-07-20	1141000	A	1139000	A	1140000	A	315.37	A	315.32	A	315.35	A
USGS	08064550	2024-07-21	1139000	A	1138000	A	1139000	A	315.33	A	315.30	A	315.32	A
USGS	08064550	2024-07-22	1140000	A	1138000	A	1139000	A	315.35	A	315.29	A	315.32	A
USGS	08064550	2024-07-23	1141000	A	1138000	A	1140000	A	315.36	A	315.31	A	315.34	A
USGS	08064550	2024-07-24	1140000	A	1139000	A	1139000	A	315.34	A	315.32	A	315.33	A
USGS	08064550	2024-07-25	1142000	A	1138000	A	1139000	A	315.39	A	315.29	A	315.32	A
USGS	08064550	2024-07-26	1139000	A	1136000	A	1138000	A	315.33	A	315.25	A	315.29	A
USGS	08064550	2024-07-27	1136000	A	1134000	A	1135000	A	315.25	A	315.21	A	315.23	A
USGS	08064550	2024-07-28	1134000	A	1133000	A	1133000	A	315.21	A	315.18	A	315.19	A
USGS	08064550	2024-07-29	1133000	A	1132000	A	1133000	A	315.19	A	315.17	A	315.18	A
USGS	08064550	2024-07-30	1133000	A	1132000	A	1133000	A	315.19	A	315.17	A	315.18	A
USGS	08064550	2024-07-31	1133000	A	1132000	A	1133000	A	315.19	A	315.16	A	315.17	A
USGS	08064550	2024-08-01	1133000	A	1131000	A	1132000	A	315.18	A	315.14	A	315.16	A
USGS	08064550	2024-08-02	1132000	A	1131000	A	1132000	A	315.16	A	315.14	A	315.15	A
USGS	08064550	2024-08-03	1132000	A	1130000	A	1131000	A	315.17	A	315.12	A	315.14	A
USGS	08064550	2024-08-04	1131000	A	1130000	A	1130000	A	315.13	A	315.11	A	315.12	A
USGS	08064550	2024-08-05	1130000	A	1129000	A	1130000	A	315.11	A	315.10	A	315.11	A
USGS	08064550	2024-08-06	1130000	A	1129000	A	1129000	A	315.11	A	315.08	A	315.09	A
USGS	08064550	2024-08-07	1129000	A	1129000	A	1129000	A	315.09	A	315.08	A	315.09	A
USGS	08064550	2024-08-08	1129000	A	1129000	A	1129000	A	315.09	A	315.08	A	315.08	A
USGS	08064550	2024-08-09	1129000	A	1127000	A	1128000	A	315.09	A	315.05	A	315.07	A
USGS	08064550	2024-08-10	1129000	A	1128000	A	1128000	A	315.08	A	315.07	A	315.07	A
USGS	08064550	2024-08-11	1129000	A	1128000	A	1128000	A	315.08	A	315.06	A	315.07	A
USGS	08064550	2024-08-12	1128000	A	1127000	A	1127000	A	315.07	A	315.04	A	315.05	A
USGS	08064550	2024-08-13	1128000	A	1126000	A	1127000	A	315.07	A	315.03	A	315.05	A
USGS	08064550	2024-08-14	1128000	A	1126000	A	1127000	A	315.06	A	315.01	A	315.04	A
USGS	08064550	2024-08-15	1128000	A	1126000	A	1127000	A	315.06	A	315.02	A	315.04	A
USGS	08064550	2024-08-16	1127000	A	1126000	A	1126000	A	315.04	A	315.01	A	315.02	A
USGS	08064550	2024-08-17	1126000	A	1125000	A	1125000	A	315.02	A	314.99	A	315.00	A
USGS	08064550	2024-08-18	1125000	A	1123000	A	1124000	A	315.00	A	314.96	A	314.98	A
USGS	08064550	2024-08-19	1124000	A	1122000	A	1123000	A	314.98	A	314.93	A	314.95	A
USGS	08064550	2024-08-20	1123000	A	1120000	A	1122000	A	314.94	A	314.88	A	314.92	A
USGS	08064550	2024-08-21	1121000	A	1119000	A	1120000	A	314.91	A	314.85	A	314.88	A
USGS	08064550	2024-08-22	1119000	A	1117000	A	1118000	A	314.86	A	314.80	A	314.82	A
USGS	08064550	2024-08-23	1117000	A	1115000	A	1116000	A	314.81	A	314.77	A	314.79	A
USGS	08064550	2024-08-24	1117000	A	1115000	A	1116000	A	314.80	A	314.76	A	314.77	A
USGS	08064550	2024-08-25	1115000	A	1114000	A	1114000	A	314.76	A	314.73	A	314.74	A
USGS	08064550	2024-08-26	1114000	A	1112000	A	1113000	A	314.73	A	314.70	A	314.71	A
USGS	08064550	2024-08-27	1113000	A	1111000	A	1112000	A	314.71	A	314.66	A	314.69	A
USGS	08064550	2024-08-28	1112000	A	1109000	A	1111000	A	314.68	A	314.63	A	314.66	A
USGS	08064550	2024-08-29	1110000	A	1108000	A	1109000	A	314.65	A	314.59	A	314.62	A
USGS	08064550	2024-08-30	1109000	A	1106000	A	1108000	A	314.61	A	314.56	A	314.59	A
USGS	08064550	2024-08-31	1107000	A	1106000	A	1106000	A	314.58	A	314.54	A	314.56	A
USGS	08064550	2024-09-01	1106000	A	1104000	A	1105000	A	314.55	A	314.51	A	314.53	A
USGS	08064550	2024-09-02	1105000	A	1103000	A	1104000	A	314.52	A	314.48	A	314.50	A
USGS	08064550	2024-09-03	1103000	A	1102000	A	1102000	A	314.48	A	314.45	A	314.46	A
USGS	08064550	2024-09-04	1102000	A	1100000	A	1101000	A	314.46	A	314.41	A	314.43	A
USGS	08064550	2024-09-05	1101000	A	1098000	A	1100000	A	314.44	A	314.37	A	314.40	A
USGS	08064550	2024-09-06	1100000	A	1097000	A	1099000	A	314.41	A	314.35	A	314.38	A
USGS	08064550	2024-09-07	1099000	A	1095000	A	1097000	A	314.39	A	314.29	A	314.34	A
USGS	08064550	2024-09-08	1096000	A	1094000	A	1095000	A	314.32	A	314.27	A	314.30	A
USGS	08064550	2024-09-09	1094000	A	1093000	A	1093000	A	314.28	A	314.24	A	314.25	A
USGS	08064550	2024-09-10	1093000	A	1091000	A	1092000	A	314.24	A	314.19	A	314.22	A
USGS	08064550	2024-09-11	1091000	A	1090000	A	1091000	A	314.21	A	314.18	A	314.19	A
USGS	08064550	2024-09-12	1091000	A	1090000	A	1091000	A	314.20	A	314.18	A	314.19	A
USGS	08064550	2024-09-13	1090000	A	1089000	A	1090000	A	314.18	A	314.16	A	314.17	A
USGS	08064550	2024-09-14	1089000	A	1088000	A	1089000	A	314.16	A	314.13	A	314.15	A
USGS	08064550	2024-09-15	1088000	A	1087000	A	1088000	A	314.13	A	314.11	A	314.13	A
USGS	08064550	2024-09-16	1088000	A	1086000	A	1087000	A	314.12	A	314.09	A	314.11	A
USGS	08064550	2024-09-17	1087000	A	1085000	A	1086000	A	314.10	A	314.06	A	314.08	A
USGS	08064550	2024-09-18	1086000	A	1085000	A	1085000	A	314.07	A	314.05	A	314.06	A
USGS	08064550	2024-09-19	1085000	A	1084000	A	1084000	A	314.06	A	314.03	A	314.04	A
USGS	08064550	2024-09-20	1084000	A	1083000	A	1083000	A	314.03	A	314.01	A	314.02	A
USGS	08064550	2024-09-21	1083000	A	1082000	A	1082000	A	314.01	A	313.99	A	314.00	A
USGS	08064550	2024-09-22	1082000	A	1081000	A	1081000	A	313.99	A	313.96	A	313.97	A
USGS	08064550	2024-09-23	1083000	A	1080000	A	1082000	A	314.02	A	313.94	A	313.98	A
USGS	08064550	2024-09-24	1083000	A	1081000	A	1082000	A	314.00	A	313.96	A	313.98	A
USGS	08064550	2024-09-25	1084000	A	1081000	A	1082000	A	314.03	A	313.96	A	313.99	A
USGS	08064550	2024-09-26	1082000	A	1081000	A	1081000	A	313.98	A	313.96	A	313.97	A
USGS	08064550	2024-09-27	1081000	A	1079000	A	1080000	A	313.96	A	313.92	A	313.94	A
USGS	08064550	2024-09-28	1080000	A	1078000	A	1079000	A	313.93	A	313.90	A	313.91	A
USGS	08064550	2024-09-29	1078000	A	1077000	A	1078000	A	313.90	A	313.87	A	313.89	A
USGS	08064550	2024-09-30	1077000	A	1077000	A	1077000	A	313.87	A	313.86	A	313.87	A
USGS	08064550	2024-10-01	1077000	A	1074000	A	1075000	A	313.86	A	313.81	A	313.84	A
USGS	08064550	2024-10-02	1075000	A	1074000	A	1074000	A	313.82	A	313.80	A	313.81	A
USGS	08064550	2024-10-03	1074000	A	1073000	A	1073000	A	313.80	A	313.78	A	313.79	A
USGS	08064550	2024-10-04	1073000	A	1071000	A	1072000	A	313.78	A	313.74	A	313.76	A
USGS	08064550	2024-10-05	1072000	A	1071000	A	1071000	A	313.75	A	313.72	A	313.74	A
USGS	08064550	2024-10-06	1071000	A	1070000	A	1071000	A	313.73	A	313.71	A	313.72	A
USGS	08064550	2024-10-07	1070000	A	1069000	A	1070000	A	313.71	A	313.68	A	313.69	A
USGS	08064550	2024-10-08	1069000	P	1068000	P	1068000	P	313.68	P	313.65	P	313.66	P
USGS	08064550	2024-10-09	1068000	P	1067000	P	1067000	P	313.65	P	313.63	P	313.63	P
USGS	08064550	2024-10-10	1067000	P	1065000	P	1066000	P	313.63	P	313.60	P	313.61	P
USGS	08064550	2024-10-11	1065000	P	1064000	P	1064000	P	313.60	P	313.56	P	313.58	P
USGS	08064550	2024-10-12	1064000	P	1063000	P	1064000	P	313.57	P	313.54	P	313.56	P
USGS	08064550	2024-10-13	1063000	P	1062000	P	1062000	P	313.55	P	313.51	P	313.53	P
USGS	08064550	2024-10-14	1062000	P	1060000	P	1061000	P	313.51	P	313.47	P	313.49	P
USGS	08064550	2024-10-15	1060000	P	1056000	P	1059000	P	313.48	P	313.37	P	313.45	P
USGS	08064550	2024-10-16	1056000	P	1055000	P	1056000	P	313.39	P	313.36	P	313.37	P
USGS	08064550	2024-10-17	1055000	P	1054000	P	1055000	P	313.36	P	313.33	P	313.34	P
USGS	08064550	2024-10-18	1054000	P	1052000	P	1053000	P	313.33	P	313.28	P	313.30	P
USGS	08064550	2024-10-19	1052000	P	1051000	P	1051000	P	313.29	P	313.26	P	313.27	P
USGS	08064550	2024-10-20	1051000	P	1050000	P	1050000	P	313.26	P	313.24	P	313.25	P
USGS	08064550	2024-10-21	1050000	P	1049000	P	1050000	P	313.24	P	313.22	P	313.23	P
USGS	08064550	2024-10-22	1050000	P	1048000	P	1049000	P	313.23	P	313.20	P	313.21	P
USGS	08064550	2024-10-23	1049000	P	1048000	P	1048000	P	313.22	P	313.19	P	313.20	P
USGS	08064550	2024-10-24	1049000	P	1048000	P	1048000	P	313.21	P	313.18	P	313.19	P
USGS	08064550	2024-10-25	1049000	P	1046000	P	1047000	P	313.21	P	313.15	P	313.17	P
USGS	08064550	2024-10-26	1047000	P	1046000	P	1047000	P	313.17	P	313.15	P	313.16	P
USGS	08064550	2024-10-27	1046000	P	1045000	P	1046000	P	313.15	P	313.13	P	313.14	P
USGS	08064550	2024-10-28	1046000	P	1045000	P	1045000	P	313.14	P	313.11	P	313.13	P
USGS	08064550	2024-10-29	1045000	P	1043000	P	1044000	P	313.12	P	313.08	P	313.10	P
USGS	08064550	2024-10-30	1044000	P	1042000	P	1043000	P	313.10	P	313.05	P	313.07	P
USGS	08064550	2024-10-31	1049000	P	1042000	P	1045000	P	313.21	P	313.06	P	313.12	P
USGS	08064550	2024-11-01	1046000	P	1045000	P	1045000	P	313.15	P	313.11	P	313.12	P
USGS	08064550	2024-11-02	1046000	P	1044000	P	1045000	P	313.14	P	313.10	P	313.12	P
USGS	08064550	2024-11-03	1046000	P	1044000	P	1045000	P	313.15	P	313.09	P	313.12	P
USGS	08064550	2024-11-04	1049000	P	1044000	P	1045000	P	313.22	P	313.10	P	313.12	P
USGS	08064550	2024-11-05	1051000	P	1046000	P	1049000	P	313.26	P	313.15	P	313.22	P
USGS	08064550	2024-11-06	1049000	P	1047000	P	1048000	P	313.21	P	313.17	P	313.19	P
USGS	08064550	2024-11-07	1048000	P	1046000	P	1047000	P	313.19	P	313.14	P	313.17	P
USGS	08064550	2024-11-08	1051000	P	1046000	P	1048000	P	313.27	P	313.15	P	313.18	P
USGS	08064550	2024-11-09	1053000	P	1050000	P	1051000	P	313.30	P	313.23	P	313.25	P
USGS	08064550	2024-11-10	1051000	P	1050000	P	1050000	P	313.25	P	313.24	P	313.24	P
USGS	08064550	2024-11-11	1050000	P	1049000	P	1049000	P	313.24	P	313.21	P	313.22	P
USGS	08064550	2024-11-12	1049000	P	1048000	P	1049000	P	313.21	P	313.19	P	313.20	P
USGS	08064550	2024-11-13	1049000	P	1047000	P	1048000	P	313.21	P	313.16	P	313.19	P
USGS	08064550	2024-11-14	1047000	P	1046000	P	1047000	P	313.17	P	313.15	P	313.16	P
USGS	08064550	2024-11-15	1046000	P	1045000	P	1046000	P	313.15	P	313.13	P	313.14	P
USGS	08064550	2024-11-16	1045000	P	1044000	P	1045000	P	313.13	P	313.10	P	313.12	P
USGS	08064550	2024-11-17	1047000	P	1044000	P	1045000	P	313.16	P	313.10	P	313.11	P
USGS	08064550	2024-11-18	1049000	P	1045000	P	1047000	P	313.22	P	313.12	P	313.16	P
USGS	08064550	2024-11-19	1046000	P	1045000	P	1046000	P	313.15	P	313.12	P	313.13	P
USGS	08064550	2024-11-20	1045000	P	1042000	P	1043000	P	313.13	P	313.04	P	313.08	P
USGS	08064550	2024-11-21	1043000	P	1042000	P	1043000	P	313.08	P	313.05	P	313.07	P
USGS	08064550	2024-11-22	1042000	P	1042000	P	1042000	P	313.06	P	313.04	P	313.04	P
USGS	08064550	2024-11-23	1042000	P	1041000	P	1041000	P	313.04	P	313.02	P	313.03	P
USGS	08064550	2024-11-24	1043000	P	1039000	P	1041000	P	313.07	P	312.99	P	313.02	P
